,High,Low,Open,close,volume,adj close,avg High,avg low,avg open,avg close,avg volume,avg adj close,trend
109,533.9000244140625,540.6500244140625,470.04998779296875,533.6500244140625,533.6500244140625,4224992,647.7900146484375,652.0400024414063,638.9300048828125,642.7200073242187,642.7200073242187,3451302.8,bearish
110,435.8999938964844,471.95001220703125,447.0,464.95001220703125,464.95001220703125,2622570,508.5100036621094,530.3600036621094,504.5799987792969,515.9900024414062,515.9900024414062,970414.8,bearish
111,5150.0,5154.9501953125,4955.14990234375,4979.2001953125,4943.17236328125,36070,6074.89990234375,6173.680078125,5951.42001953125,6011.780078125,5968.28095703125,51251.8,bullish
112,2332.0,2475.39990234375,2415.75,2463.60009765625,2463.60009765625,2313292,2580.2,2685.699951171875,2541.62001953125,2640.900048828125,2640.900048828125,1564019.2,bullish
113,465.0,467.20001220703125,452.1000061035156,455.5,455.5,27876181,554.1200012207031,562.1500122070313,546.9100036621094,552.5899963378906,552.5899963378906,9732785.8,bullish
114,5150.0,5154.9501953125,4955.14990234375,4979.2001953125,4943.17236328125,36070,6074.89990234375,6173.680078125,5951.42001953125,6011.780078125,5968.2810546875,51251.8,bullish
115,166.75,169.5,168.75,167.75,167.75,17007401,196.56000061035155,200.02999877929688,194.79000244140624,197.85999755859376,197.85999755859376,29103478.6,bullish
116,204.8000030517578,213.1999969482422,210.0,212.60000610351562,212.60000610351562,19948715,244.81000061035155,248.79999694824218,242.12000122070313,245.66000061035157,245.66000061035157,17529229.0,bullish
117,339.0,344.3999938964844,340.75,342.3500061035156,342.3500061035156,8580656,392.95,400.47999877929686,390.1999938964844,397.7200012207031,397.7200012207031,24589363.4,bullish
118,205.0,212.75,212.60000610351562,211.10000610351562,211.10000610351562,45840349,237.8,243.21999816894532,235.88999938964844,241.16000061035157,241.02000122070314,40256153.8,bullish
119,5444.10009765625,5525.0,5435.0498046875,5431.85009765625,5431.85009765625,1527,6476.7599609375,6582.5900390625,6407.72998046875,6494.10009765625,6494.10009765625,2460.0,bullish
120,204.8000030517578,213.1999969482422,210.0,212.60000610351562,212.60000610351562,19948715,244.81000061035155,248.79999694824218,242.12000122070313,245.66000061035157,245.66000061035157,17529229.0,bullish
121,422.5,431.70001220703125,427.75,427.54998779296875,427.54998779296875,16147032,511.9700012207031,516.2300048828125,507.64000244140624,511.2800048828125,511.2800048828125,18667831.8,bullish
122,135.10000610351562,137.5,132.5,136.5500030517578,136.5500030517578,44560290,154.54000091552734,157.95,153.3300003051758,156.7,156.7,61920982.0,bearish
123,269.95001220703125,273.20001220703125,265.0,272.0,272.0,11137195,325.80999755859375,329.47999877929686,321.89000244140624,324.7300048828125,324.7300048828125,19515528.8,bearish
124,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
125,6569.7001953125,6666.0,6310.0,6644.85009765625,6621.18408203125,268622,7969.47001953125,8060.72998046875,7880.03994140625,7965.98994140625,7937.61865234375,350309.6,bearish
126,585.0,600.0,585.5499877929688,592.2999877929688,592.2999877929688,5773385,712.4800048828125,724.4299926757812,702.2099975585937,713.1,713.1,8459024.8,bearish
127,414.7709655761719,421.1333923339844,389.9041442871094,407.6314697265625,407.6314697265625,1290885,506.5548522949219,521.7219604492187,494.5429626464844,507.3689819335938,507.3689819335938,4239484.6,bearish
128,426.0,426.8999938964844,416.0,418.8500061035156,418.8500061035156,21312388,514.2,517.6199951171875,508.6699951171875,512.8100036621094,512.8100036621094,15767531.8,bullish
129,467.0,470.3500061035156,432.1499938964844,437.29998779296875,437.29998779296875,5070601,564.1400024414063,574.2500061035156,551.5299987792969,557.2599975585938,557.2599975585938,5192304.2,bearish
130,204.5,204.5,198.5,198.75,198.75,36002648,243.9,249.1700012207031,238.5000030517578,242.9800018310547,242.9800018310547,39192100.2,bullish
131,2096.0,2114.0,2052.949951171875,2062.60009765625,2062.60009765625,2886136,2477.630029296875,2515.72998046875,2439.860009765625,2469.169970703125,2469.169970703125,3227013.2,bearish
132,2096.0,2114.0,2052.949951171875,2062.60009765625,2062.60009765625,2886136,2477.630029296875,2515.72998046875,2439.860009765625,2469.169970703125,2469.169970703125,3227013.2,bearish
133,125.94999694824219,136.6999969482422,132.0,134.25,134.25,32113418,150.05999908447265,155.61999969482423,147.86999969482423,151.96999816894532,151.96999816894532,18525774.0,bearish
134,241.9499969482422,273.20001220703125,258.8999938964844,263.5,263.5,31008521,279.6699981689453,290.9700012207031,275.31000061035155,285.77000122070314,285.77000122070314,9874232.4,bearish
135,873.0,898.5,885.5,885.25,885.25,5126456,1044.5,1058.9699951171874,1029.1900024414062,1044.5400024414062,1044.5400024414062,4642646.8,bullish
136,810.0999755859375,848.6500244140625,769.0,808.5499877929688,808.5499877929688,1100768,903.5199951171875,933.05,888.6299926757813,914.7300048828125,914.7300048828125,365306.4,bearish
137,200.89999389648438,208.8000030517578,206.10000610351562,207.39999389648438,207.39999389648438,31299709,244.0799987792969,248.72000122070312,238.85,243.42999877929688,243.42999877929688,33135358.4,bullish
138,385.04998779296875,386.79998779296875,378.1000061035156,380.3999938964844,380.3999938964844,198318,449.3199951171875,455.72999877929686,443.55,448.97999877929686,448.97999877929686,310018.0,bearish
139,1872.449951171875,2046.199951171875,2012.0,2030.949951171875,2030.949951171875,2492686,2221.110009765625,2269.2099609375,2202.9699951171874,2254.6599853515627,2254.6599853515627,648985.4,bearish
140,2824.800048828125,2885.0,2830.0,2790.14990234375,2790.14990234375,2420498,3582.680029296875,3748.969970703125,3514.210009765625,3649.82001953125,3649.82001953125,4393930.4,bullish
141,134300.0,134300.0,125001.1015625,128560.3984375,128560.3984375,32315,157718.2203125,159349.4015625,155910.65,157226.7109375,157226.7109375,13931.8,bearish
142,68.0,68.4000015258789,65.69999694824219,66.05000305175781,65.94969940185547,23782432,83.16000061035156,84.03000030517578,80.63000030517578,82.01999969482422,81.89544219970703,31264190.2,bullish
143,128.4499969482422,137.25,129.39999389648438,135.89999389648438,135.89999389648438,17814789,164.97999877929686,167.78999938964844,159.6199981689453,163.06000061035155,163.06000061035155,15538923.0,bearish
144,2775.0,2830.0,2700.0,2819.39990234375,2819.39990234375,554365,3417.9,3447.87998046875,3340.960009765625,3394.33994140625,3394.33994140625,1552141.0,bearish
145,63.70000076293945,64.19999694824219,59.75,61.150001525878906,61.150001525878906,19825867,78.65999984741211,79.3499984741211,76.08000106811524,77.0000015258789,77.0000015258789,16476998.6,bullish
146,870.0,876.7999877929688,853.4000244140625,872.75,872.75,20390,1051.2900024414062,1066.2400024414062,1029.95,1047.4400024414062,1047.4400024414062,78638.0,bullish
147,618.9000244140625,625.0,625.0,614.0999755859375,614.0999755859375,30644,769.1200073242187,776.810009765625,745.410009765625,754.7000122070312,754.7000122070312,40998.0,bullish
148,3241.35009765625,3280.0,3252.0,3210.050048828125,3210.050048828125,165768,4100.37001953125,4182.27001953125,3966.360009765625,4023.239990234375,4023.239990234375,377459.0,bullish
